comparison,feature,left_group,right_group,left_n,left_mean,left_median,left_p25,left_p75,left_min,left_max,right_n,right_mean,right_median,right_p25,right_p75,right_min,right_max,mean_difference,relative_mean_difference
short_approve_vs_short_reject,h1_high,SHORT_APPROVE,SHORT_REJECT,8,76224.875,67314.9,62523.025,88583.575,60313.0,104275.8,55,80599.50363636362,71808.5,65483.85,90984.0,62804.8,115913.6,-4374.628636363617,-0.05427612378483604
short_approve_vs_short_reject,h1_low,SHORT_APPROVE,SHORT_REJECT,8,75453.775,66718.1,62243.975,88195.875,59302.8,101900.0,55,80134.01999999999,71539.9,64932.75,90644.5,62583.4,115635.0,-4680.244999999995,-0.05840521915660779
short_approve_vs_short_reject,h1_market_atr,SHORT_APPROVE,SHORT_REJECT,8,546.2075985764832,540.8162532386652,438.82704050502315,636.8837038631145,319.21308497465765,793.815966349313,55,476.38830675651326,430.6248847398221,343.5282038846997,584.9928505317598,156.2340206856747,1186.0025499739374,69.81929181996992,0.14655962547723744
short_approve_vs_short_reject,h1_minus_di,SHORT_APPROVE,SHORT_REJECT,8,26.236800525215504,22.92762512629971,21.77056062300626,30.828137320736506,21.563625177877864,35.09163673285842,55,19.02829974931874,18.190060299731293,14.493083817839796,22.840158908889766,8.859052415387593,33.61313273503512,7.208500775896763,0.3788305245798351
short_approve_vs_short_reject,h1_open,SHORT_APPROVE,SHORT_REJECT,8,76071.7625,67295.35,62522.275,88375.075,59923.5,103948.5,55,80483.80363636366,71800.1,65316.55,90861.95,62757.2,115913.6,-4412.041136363667,-0.05481899384748068
short_approve_vs_short_reject,h1_plus_di,SHORT_APPROVE,SHORT_REJECT,8,13.396387424757732,13.297581420510845,10.821188067091956,16.608584875982537,8.810921768488662,17.753914298256007,55,22.270761727769592,22.353844000804344,17.444405031120677,25.364246582703128,12.946717098505921,45.49465197414364,-8.87437430301186,-0.3984764603693969
short_approve_vs_short_reject,h1_sqzmom,SHORT_APPROVE,SHORT_REJECT,8,556.4072429804647,416.0304063256724,298.9524448855324,639.4117322021149,10.765817378159454,1506.2129067477726,55,806.1443609040597,665.5152767857148,365.9649096682013,970.0070580357161,2.252991071429289,3026.1696250000027,-249.73711792359495,-0.30979205466812976
short_approve_vs_short_reject,h1_volume,SHORT_APPROVE,SHORT_REJECT,8,10163.9945,6632.8935,2855.7115,19377.966249999998,1488.171,21676.377,55,5010.351836363637,3875.004,2700.5445,7079.487,486.951,16706.858,5153.642663636364,1.0285989551138437
short_approve_vs_short_reject,h1_close_vs_ema10_pct,SHORT_APPROVE,SHORT_REJECT,8,-0.536386349368613,-0.4521627890429536,-0.8254892160815375,-0.05998200111503316,-1.6855136226040845,0.23229594380165253,55,-0.08354864993944826,-0.06285543611251887,-0.2459351738724802,0.16471234580689442,-1.4383118606006606,0.6477342880242709,-0.4528376994291647,5.420048076867287
short_approve_vs_short_reject,h1_close_vs_ema55_pct,SHORT_APPROVE,SHORT_REJECT,8,-1.4764039941203524,-1.0443204955914664,-1.9439176551839243,-0.7760512464602187,-3.9851452042448776,-0.259884290448853,55,0.3385435229636748,0.2194808285913119,-0.35762857716418184,0.9718396668634277,-1.2558682038404045,4.711254609573268,-1.8149475170840272,-5.361046346997365
short_approve_vs_short_reject,h1_ema10_vs_ema55_pct,SHORT_APPROVE,SHORT_REJECT,8,-0.9456951560209217,-0.5699828394622797,-1.2989351627515577,-0.25863741194148415,-2.8765992893961534,-0.2185178195236115,55,0.4215042388388666,0.4005283287451533,-0.11134508280319366,0.8228095054196416,-1.03170341765082,4.26463139248805,-1.3671993948597883,-3.2436195627025324
short_approve_vs_short_reject,h1_dmi_spread,SHORT_APPROVE,SHORT_REJECT,8,-12.840413100457772,-10.783234487973415,-19.84613655056804,-5.14929790625353,-25.70287701796705,-4.868298144917379,55,3.242461978450857,3.0833645719020595,-4.651405666408418,9.341256425990743,-14.686035573455108,36.63559955875605,-16.08287507890863,-4.96008131654099
long_reject_vs_short_reject,confirmation_delay_hours,LONG_REJECT,SHORT_REJECT,18,21.27777777777778,19.5,5.5,29.5,1.0,58.0,55,28.21818181818182,24.0,17.0,32.0,1.0,96.0,-6.94040404040404,-0.24595504009163804
long_reject_vs_short_reject,hour_utc,LONG_REJECT,SHORT_REJECT,18,12.38888888888889,13.5,6.25,18.75,0.0,22.0,55,10.763636363636364,9.0,5.0,17.0,0.0,23.0,1.6252525252525256,0.15099474474474484
long_reject_vs_short_reject,d1_adx,LONG_REJECT,SHORT_REJECT,18,26.725181047354805,29.156839801293444,20.943150115422146,31.247782017667312,16.55433806414892,38.424613923940456,55,27.137746718136466,25.417793994593374,16.88637515096368,32.523561525976646,10.682968226541051,58.33667882703448,-0.4125656707816603,-0.015202650207724822
long_reject_vs_short_reject,d1_close,LONG_REJECT,SHORT_REJECT,18,93570.35555555555,85284.15,77736.75,114157.54999999999,75749.9,123237.5,55,80090.5218181818,71750.4,64821.5,90864.7,62255.3,115978.4,13479.833737373745,0.1683074779806668
long_reject_vs_short_reject,d1_disparity_20,LONG_REJECT,SHORT_REJECT,18,2.1718470499662432,2.054035214666039,-0.9848952371809716,4.2275232516021,-4.293027877241007,15.041011801080572,55,-0.44825610370836966,-0.5382874987482245,-2.1923679749868477,2.297268645423811,-12.696922386112686,8.105477630151992,2.620103153674613,-5.845103127428294
long_reject_vs_short_reject,d1_ema_10,LONG_REJECT,SHORT_REJECT,18,93386.63608191485,86490.15011420212,76988.60215327075,115094.3673629656,74662.71691046169,120711.32607106204,55,80006.77300871021,70232.27885144846,64680.76075661302,90386.8539806715,61456.6310368178,112971.1411485966,13379.863073204644,0.16723412993732412
long_reject_vs_short_reject,d1_ema_55,LONG_REJECT,SHORT_REJECT,18,90828.98474759203,84530.36721489727,74241.89187685441,114593.94848264215,68030.134280782,116153.43144534086,55,84223.41088377914,76297.71922571847,70487.09304075564,94724.23369835554,64670.49782926145,114358.54658084094,6605.573863812882,0.07842918963384182
long_reject_vs_short_reject,d1_high,LONG_REJECT,SHORT_REJECT,18,94660.11111111112,87652.75,78643.2,115111.425,76999.0,124170.6,55,81309.27090909092,73094.4,65589.65,91459.25,63450.0,116605.7,13350.840202020205,0.16419825258238152
long_reject_vs_short_reject,d1_low,LONG_REJECT,SHORT_REJECT,18,92215.98333333334,84006.15,76774.5,110931.15000000001,74777.9,121005.3,55,78830.96181818181,70428.0,63762.05,89221.0,61520.0,114681.5,13385.02151515153,0.1697939642804709
long_reject_vs_short_reject,d1_market_atr,LONG_REJECT,SHORT_REJECT,18,2482.464133450797,2332.183719143111,2194.8597322166916,2494.3125704118943,2065.737514164842,4381.048081326637,55,2842.675958579926,2712.093387563594,2286.1997362986035,3446.585912181181,1406.380621799326,4513.041072631294,-360.211825129129,-0.12671575317683226
long_reject_vs_short_reject,d1_minus_di,LONG_REJECT,SHORT_REJECT,18,16.648863824776882,14.565441646803194,13.73780303671587,18.376132708469296,8.06922485916813,34.05141176028528,55,23.058615070049772,21.733402163836164,18.80282808935778,27.967435894565828,11.77314797003691,38.64138421635828,-6.40975124527289,-0.27797641904341197
long_reject_vs_short_reject,d1_open,LONG_REJECT,SHORT_REJECT,18,93340.55555555556,86611.8,77572.55,112098.3,75790.1,123237.4,55,80259.75636363633,71038.2,64722.4,90721.8,62565.5,115427.0,13080.799191919228,0.16298079865397908
long_reject_vs_short_reject,d1_plus_di,LONG_REJECT,SHORT_REJECT,18,24.41180983603453,23.992682253914065,19.46836001314802,27.91591935162351,14.807156630492685,45.859731678637154,55,18.59446673095227,17.67321988820553,15.086605911146306,22.171856846283468,5.202642089275973,38.51442324964111,5.817343105082259,0.3128534520110078
long_reject_vs_short_reject,d1_volume,LONG_REJECT,SHORT_REJECT,18,120880.45466666669,117668.421,87446.821,165287.09399999998,32355.678,217928.037,55,146617.61372727272,149637.655,92143.43,184626.452,35973.848,326496.482,-25737.159060606034,-0.1755393394171617
long_reject_vs_short_reject,d1_close_vs_ema10_pct,LONG_REJECT,SHORT_REJECT,18,0.31028000753052976,0.46198748600362327,-1.0944471343169644,1.714512973256771,-4.602705115159955,5.84927147063683,55,0.17043555319719558,0.1903771432012702,-0.8609337105776327,1.4508432118482628,-6.3274725742218045,6.858666767563526,0.13984445433333417,0.8205122212472464
long_reject_vs_short_reject,d1_close_vs_ema55_pct,LONG_REJECT,SHORT_REJECT,18,3.504677053418432,2.8632788301628964,0.49948579278928373,6.173710991976844,-4.433901627597514,17.902016287300505,55,-4.82558293516505,-4.667105664634164,-7.621035682374977,-0.9813953436990042,-17.84770480891803,7.174062867101227,8.330259988583482,-1.7262701937788911
long_reject_vs_short_reject,d1_ema10_vs_ema55_pct,LONG_REJECT,SHORT_REJECT,18,3.136271293568485,3.536942983148683,1.059528548153188,4.164654757656866,-0.13957415384193705,11.386705500384252,55,-5.019713246675083,-3.9013484305063795,-6.927431802918521,-1.6723633317511477,-14.76096965355932,0.29515256841425863,8.15598454024357,-1.624790927180126
long_reject_vs_short_reject,d1_dmi_spread,LONG_REJECT,SHORT_REJECT,18,7.762946011257649,8.157019481910723,2.0706079424687345,12.841545617463636,-14.444827677511295,37.79050681946902,55,-4.464148339097497,-5.339127004201401,-10.613226823168002,3.645660820825512,-29.29705640937713,24.72599597372457,12.227094350355147,-2.738953417669597
long_reject_vs_short_reject,h4_adx,LONG_REJECT,SHORT_REJECT,18,26.870505458979412,24.778226565743473,19.78163374938243,36.11036005234271,8.988803944916775,45.44422088152812,55,24.573215388967654,21.25823818024512,16.742813577197744,30.52095190977591,11.531511939833683,51.595002409951256,2.2972900700117584,0.09348756496242427
long_reject_vs_short_reject,h4_close,LONG_REJECT,SHORT_REJECT,18,92864.43333333333,85430.6,77398.575,112520.5,75749.9,122672.9,55,80530.93272727274,71750.4,65293.25,91031.55,62756.0,115913.6,12333.500606060596,0.1531523377213253
long_reject_vs_short_reject,h4_disparity_20,LONG_REJECT,SHORT_REJECT,18,-0.8341459587731465,-0.8468272070687177,-1.6975114537482043,0.3409507881629109,-3.941989568292048,1.4336555424187658,55,0.6053419314651397,0.7527176164151772,-0.535937340327175,1.4707695501549156,-2.1765338939076617,6.307088862806043,-1.4394878902382862,-2.377974852583268
long_reject_vs_short_reject,h4_ema_10,LONG_REJECT,SHORT_REJECT,18,93318.0150039042,85616.30537812304,77581.15696684325,113627.64987922745,75739.63752205257,122494.10611771549,55,80145.36047411044,71337.9116303398,64756.441322790364,90909.41386668179,62536.59044150786,115254.32571339645,13172.65452979377,0.1643595393653381
long_reject_vs_short_reject,h4_ema_55,LONG_REJECT,SHORT_REJECT,18,93416.24265502993,86402.01956923523,77082.05254467364,115030.85637733284,74691.73355425856,120777.21763427925,55,79951.44688052712,70014.88452906755,64516.4747161712,90255.13110842518,61294.91844830147,112824.25984109897,13464.79577450281,0.16841215887716832
long_reject_vs_short_reject,h4_high,LONG_REJECT,SHORT_REJECT,18,93348.27777777778,85800.1,77907.925,112811.9,76061.2,122777.0,55,81024.4781818182,71919.0,65856.85,91308.0,63083.9,116245.4,12323.799595959586,0.15209970952611496
long_reject_vs_short_reject,h4_low,LONG_REJECT,SHORT_REJECT,18,92249.1388888889,83892.75,76959.82500000001,111994.85,74942.2,121081.5,55,80120.69454545455,71420.8,64893.5,90607.3,62583.4,115500.1,12128.444343434356,0.15137717430237174
long_reject_vs_short_reject,h4_market_atr,LONG_REJECT,SHORT_REJECT,18,998.4855160050179,889.0057713490687,775.5910020922389,1124.5137838487744,619.3398897703535,1981.3511370775134,55,997.9898196364534,974.1588945828305,803.3573012474659,1096.3227149145926,411.36360630539485,1800.8877376019711,0.49569636856449506,0.000496694814727805
long_reject_vs_short_reject,h4_minus_di,LONG_REJECT,SHORT_REJECT,18,25.05351107477889,22.838101987171402,18.702726888699033,30.623068757306438,11.674498764676459,42.36565543959155,55,17.508846283735547,17.868699670894607,13.422383796053179,21.19635077438192,6.12183263850206,28.75144031793523,7.544664791043342,0.4309058785930282
long_reject_vs_short_reject,h4_open,LONG_REJECT,SHORT_REJECT,18,92886.49444444444,85473.0,77734.15,112327.625,74988.7,121847.8,55,80485.28545454546,71420.8,65057.75,90912.35,62973.6,115978.4,12401.20898989898,0.15408044985940483
long_reject_vs_short_reject,h4_plus_di,LONG_REJECT,SHORT_REJECT,18,16.681287835458065,16.99999217453777,12.801517619376815,19.75615983920724,7.401885651032566,28.550330493970783,55,24.006945862544605,23.118353900602155,18.52518291001181,28.964295656619946,11.862926227684381,54.32007350667364,-7.32565802708654,-0.30514743812189615
long_reject_vs_short_reject,h4_sqzmom,LONG_REJECT,SHORT_REJECT,18,-877.1382459747314,-1299.8047544642855,-1782.8683125728735,-43.22135695425027,-3102.548769635837,1593.7133723734673,55,303.45042876702905,775.4669711290823,-657.4571874246486,1393.9974859007039,-4720.784455357139,3053.2890682640145,-1180.5886747417603,-3.8905487118231927
long_reject_vs_short_reject,h4_volume,LONG_REJECT,SHORT_REJECT,18,25627.748666666666,16713.1285,11682.014000000001,31543.673499999997,4436.358,76317.133,55,20541.9852,15105.875,11059.3285,23340.903,2442.758,56855.085,5085.763466666667,0.24757896654830946
long_reject_vs_short_reject,h4_close_vs_ema10_pct,LONG_REJECT,SHORT_REJECT,18,-0.48207137026465713,-0.22649986523227694,-1.1303347619058797,0.19316632645588472,-2.262946252733755,0.7242739678912535,55,0.47505327948393056,0.46089796561967766,-0.06471522866683954,0.8736594611452153,-0.8053674713230596,3.4674302770709486,-0.9571246497485877,-2.0147732708810064
long_reject_vs_short_reject,h4_close_vs_ema55_pct,LONG_REJECT,SHORT_REJECT,18,-0.5115078271927703,-0.1865090751423215,-2.3135776342831313,1.3027813138223987,-3.888141586167848,2.137407139682601,55,0.7479063053584074,0.9250814112084838,-0.5624181363209246,1.7863098224043084,-4.9266037784867045,7.196784066786099,-1.2594141325511776,-1.6839196614977707
long_reject_vs_short_reject,h4_ema10_vs_ema55_pct,LONG_REJECT,SHORT_REJECT,18,-0.030796301877664443,-0.003834945208419649,-1.4486658581290668,1.249286642244668,-2.602649903885601,3.5246994005708077,55,0.26675258522705736,0.28166894351402405,-0.5087948792433516,1.3744475949373114,-4.186903560722744,3.6043746130820953,-0.2975488871047218,-1.115448935017634
long_reject_vs_short_reject,h4_dmi_spread,LONG_REJECT,SHORT_REJECT,18,-8.372223239320824,-4.933098120064015,-18.53288755066591,1.6995976141454099,-34.963769788558984,12.181311726084463,55,6.498099578809057,5.551341089360928,-0.6925026563764938,14.041754869018433,-14.978248536033462,48.19824086817158,-14.870322818129882,-2.2884110404561158
long_reject_vs_short_reject,h1_adx,LONG_REJECT,SHORT_REJECT,18,28.933319450348854,26.525143712063993,21.992101510318694,31.585859744957823,13.207437768465155,59.84872943218814,55,25.466016253657553,24.24611653792048,19.54285852359456,30.63100830820597,12.26033966739501,60.71936564953806,3.467303196691301,0.13615412643087854
long_reject_vs_short_reject,h1_close,LONG_REJECT,SHORT_REJECT,18,93079.35555555555,85229.55,77438.17499999999,112964.3,76199.1,123500.0,55,80331.12545454546,71750.4,65117.15,90965.6,62756.0,115650.1,12748.230101010093,0.15869602260488125
long_reject_vs_short_reject,h1_disparity_20,LONG_REJECT,SHORT_REJECT,18,-0.1652933324380854,0.027454360353873497,-0.6544447515528407,0.2970420095984527,-1.9872999748574705,1.364122299660231,55,0.30076024159521947,0.2509056428787959,-0.1160008410378166,0.590177661493374,-0.7288047370693107,2.486717805218275,-0.46605357403330483,-1.5495850500763553
long_reject_vs_short_reject,h1_ema_10,LONG_REJECT,SHORT_REJECT,18,92934.1455781221,85005.48234513172,77632.20597114624,112869.75916198292,75743.17980520724,122374.61703161287,55,80406.72359938042,71536.03889326224,65062.01940271804,90912.12658468085,62647.15970865178,115822.96965111856,12527.42197874168,0.1558006770821614
long_reject_vs_short_reject,h1_ema_55,LONG_REJECT,SHORT_REJECT,18,93433.539531157,85645.6576873601,77636.93610333788,113944.94622854152,75646.38087483309,122606.06546032557,55,80066.57452245419,71052.36016334611,64816.277852880885,90857.62465335501,62258.10131798157,114885.49759805133,13366.965008702813,0.16694813145720544
long_reject_vs_short_reject,h1_high,LONG_REJECT,SHORT_REJECT,18,93239.63888888888,85560.0,77575.025,112982.5,76300.0,123740.1,55,80599.50363636362,71808.5,65483.85,90984.0,62804.8,115913.6,12640.135252525259,0.1568264652044642
long_reject_vs_short_reject,h1_low,LONG_REJECT,SHORT_REJECT,18,92641.02222222224,84606.9,77242.7,112270.55,75570.3,122640.3,55,80134.01999999999,71539.9,64932.75,90644.5,62583.4,115635.0,12507.002222222247,0.1560760613559915
long_reject_vs_short_reject,h1_market_atr,LONG_REJECT,SHORT_REJECT,18,499.0202946950371,486.48173956249127,381.04218974232043,592.8804748465479,196.25033393340416,926.8070772067982,55,476.38830675651326,430.6248847398221,343.5282038846997,584.9928505317598,156.2340206856747,1186.0025499739374,22.63198793852382,0.0475074379818714
long_reject_vs_short_reject,h1_minus_di,LONG_REJECT,SHORT_REJECT,18,24.955135760985907,24.339380734573705,21.184482505244656,29.49748686279747,13.64604188373194,39.05076590727176,55,19.02829974931874,18.190060299731293,14.493083817839796,22.840158908889766,8.859052415387593,33.61313273503512,5.926836011667167,0.3114748080358236
long_reject_vs_short_reject,h1_open,LONG_REJECT,SHORT_REJECT,18,92789.8611111111,84804.1,77356.225,112542.275,75598.6,122673.0,55,80483.80363636366,71800.1,65316.55,90861.95,62757.2,115913.6,12306.057474747431,0.15290104243019886
long_reject_vs_short_reject,h1_plus_di,LONG_REJECT,SHORT_REJECT,18,18.600653286576474,19.172059411736775,11.842351432295128,23.620015118692063,6.48379994864407,31.85064450522849,55,22.270761727769592,22.353844000804344,17.444405031120677,25.364246582703128,12.946717098505921,45.49465197414364,-3.6701084411931184,-0.16479492197237378
long_reject_vs_short_reject,h1_sqzmom,LONG_REJECT,SHORT_REJECT,18,-677.7041720029304,-505.7229732142864,-1070.8233816964362,-235.58266741071233,-1667.7962660756295,-30.69632153726718,55,806.1443609040597,665.5152767857148,365.9649096682013,970.0070580357161,2.252991071429289,3026.1696250000027,-1483.84853290699,-1.8406734635505126
long_reject_vs_short_reject,h1_volume,LONG_REJECT,SHORT_REJECT,18,6063.932888888889,3806.7165,2673.2325,6917.1075,1679.928,23749.278,55,5010.351836363637,3875.004,2700.5445,7079.487,486.951,16706.858,1053.5810525252518,0.2102808519111723
long_reject_vs_short_reject,h1_close_vs_ema10_pct,LONG_REJECT,SHORT_REJECT,18,0.13398686873512347,0.12369879107848591,-0.009076822754888747,0.3587079066927734,-0.9123592553082371,1.4442026391721763,55,-0.08354864993944826,-0.06285543611251887,-0.2459351738724802,0.16471234580689442,-1.4383118606006606,0.6477342880242709,0.21753551867457172,-2.603698789055601
long_reject_vs_short_reject,h1_close_vs_ema55_pct,LONG_REJECT,SHORT_REJECT,18,-0.3951175223896184,-0.14749858594934606,-1.2012184144095495,0.5431340310746602,-2.939502805329941,0.9432872331766262,55,0.3385435229636748,0.2194808285913119,-0.35762857716418184,0.9718396668634277,-1.2558682038404045,4.711254609573268,-0.7336610453532932,-2.16710997431197
long_reject_vs_short_reject,h1_ema10_vs_ema55_pct,LONG_REJECT,SHORT_REJECT,18,-0.5299008367952762,-0.36577652362569935,-1.1578492804815876,0.0740530475950657,-2.2492310288065864,0.7984536403418563,55,0.4215042388388666,0.4005283287451533,-0.11134508280319366,0.8228095054196416,-1.03170341765082,4.26463139248805,-0.9514050756341428,-2.257166092220125
long_reject_vs_short_reject,h1_dmi_spread,LONG_REJECT,SHORT_REJECT,18,-6.354482474409431,-5.696567603452241,-14.724535751592501,4.057502025390549,-29.22104407144066,9.065108022359329,55,3.242461978450857,3.0833645719020595,-4.651405666408418,9.341256425990743,-14.686035573455108,36.63559955875605,-9.596944452860289,-2.959770852099674
