trade_id,entry_signal_time,entry_signal_sqzmom,entry_signal_previous_color,entry_signal_current_color,entry_signal_ha_open,entry_signal_ha_high,entry_signal_ha_low,entry_signal_ha_close,entry_time,exit_signal_time,exit_signal_sqzmom,exit_signal_previous_color,exit_signal_current_color,exit_signal_ha_open,exit_signal_ha_high,exit_signal_ha_low,exit_signal_ha_close,exit_time,signal,entry_reference_price,entry_price,exit_reference_price,exit_price,pnl_bruto,commission_pct,funding_cycles,funding_cost_pct,total_fees,slippage_cost,pnl_neto,pnl_pct,max_favorable_pct,max_adverse_pct,duration_candles,duration_hours,result,sqzmom,sqzmom_abs_pct_price,sqzmom_delta,sqzmom_delta_pct_price,sqzmom_acceleration,sqzmom_accel_pct_price,sqzmom_slope3_pct_price,sqzmom_slope6_pct_price,sqzmom_recent_extreme,reversal_retracement,prior_impulse_bars,prior_impulse_amplitude_pct_price,return_3,return_6,return_12,return_24,distance_sma20,distance_sma50,sma20_slope5,range_position20,range_position50,atr_pct,ha_atr_pct,range_pct,realized_vol12,realized_vol24,atr_expansion,squeeze_state,previous_squeeze_state,bars_since_release,squeeze_on_last6,trend_regime,with_trend,exit_month,entry_month,outcome_return_1bar,outcome_return_2bar,outcome_return_3bar,outcome_return_6bar,outcome_return_12bar,outcome_return_18bar,outcome_mfe_to_net_giveback,duration_bucket,volatility_regime,atr_change_1,atr_direction_1,atr_rank_band_1,atr_change_2,atr_direction_2,atr_rank_band_2,atr_change_3,atr_direction_3,atr_rank_band_3
30,2025-12-30 12:00:00+00:00,-279.7729196428569,dark_red,light_red,87559.49018815278,89126.0,87559.49018815278,88439.075,2025-12-30 16:00:00+00:00,2026-01-04 12:00:00+00:00,1829.19366071429,dark_green,light_green,91169.6331204247,91377.2,90968.0,91225.2,2026-01-04 16:00:00+00:00,LONG,88966.8,89011.2834,91292.8,91247.1536,2.6144584271885694,0.0810047581001399,15.0,0.15,0.2310047581001399,0.1025631768387635,2.280890492249666,2.280890492249666,3.110186140738194,-2.047025197706568,30.0,120.0,WIN,-279.7729196428569,0.3144689026050806,70.23133928571343,0.0789410648530838,138.1916696428545,0.1553294820571881,0.0012763238244897,-0.1181143790923884,-350.0042589285703,0.2006585277010769,6,0.6757410790156687,0.0186878754950781,0.0151785897672889,0.0133158385698031,0.0214328358208955,0.0122767288870786,0.012640857695884,0.0011398513870271,0.6107267393590542,0.61540999057493,0.9650932083156052,1.1534653772679218,1.50370700081379,3.8873919027099206,3.85330589296849,1.0824493154560124,ON,OFF,3,3,UP,True,2026-01,2025-12,-0.9230103966796688,-0.6246212600952039,-0.6738285047578563,-1.2383636746889135,-1.1509590254936142,0.4064839716714008,0.8292956484885283,>5d,LOW,0.04485608164795574,EXPANDING,UPPER_THIRD,0.03644905740719073,EXPANDING,UPPER_THIRD,0.003589086094488936,EXPANDING,MIDDLE_THIRD
31,2026-01-04 12:00:00+00:00,1829.19366071429,dark_green,light_green,91169.6331204247,91377.2,90968.0,91225.2,2026-01-04 16:00:00+00:00,2026-01-09 00:00:00+00:00,-2369.4544992810315,dark_red,light_red,90798.93963535228,91600.0,90798.93963535228,91162.625,2026-01-09 04:00:00+00:00,SHORT,91292.8,91247.1536,91190.1,91235.69505,0.1124951803428058,0.0799949769172854,13.0,0.13,0.2099949769172854,0.0999374735564209,-0.1974372701309005,-0.1974372701309005,2.1974971502015213,-3.8501435512175775,27.0,108.0,LOSS,1829.19366071429,2.0036559955596607,-14.435508928573654,-0.0158123191846165,-86.80662500000267,-0.0950859487276134,0.0317306551791903,0.1020301419930035,1843.629169642864,0.0078299417075126,19,2.5667721351363,0.0010976755814884,0.0151336901963488,0.021479617468791,0.0384920770342058,0.0172662529457641,0.0295385848603491,0.0097670644303327,0.8837864286225757,0.9030021714445098,0.8099747964190473,0.9456465407049448,0.44822811875635,1.392061149356123,1.7797682699620805,0.9482148063211908,OFF,OFF,10,0,UP,False,2026-01,2026-01,0.1580910683881442,-0.2739224075916757,-1.740379110302448,-2.90721002830272,-2.5875288234744387,-0.0613130358512403,2.394934420332422,3-5d,LOW,-0.03321391607736357,CONTRACTING,LOWER_THIRD,-0.06107568991868395,CONTRACTING,LOWER_THIRD,-0.07464658721092998,CONTRACTING,LOWER_THIRD
32,2026-01-09 00:00:00+00:00,-2369.4544992810315,dark_red,light_red,90798.93963535228,91600.0,90798.93963535228,91162.625,2026-01-09 04:00:00+00:00,2026-01-11 20:00:00+00:00,231.6720744302736,dark_green,light_green,90788.50319797236,91000.0,90175.3,90696.1,2026-01-12 00:00:00+00:00,LONG,91190.1,91235.69505,90964.4,90918.9178,-0.2475049374877444,0.0798611169675086,8.0,0.08,0.1598611169675086,0.0997026437406283,-0.5070686981958814,-0.5070686981958814,0.8366297309202176,-1.7568727339903043,17.0,68.0,LOSS,-2369.4544992810315,2.59836813347176,112.24415973386384,0.1230880980872527,134.05501785714796,0.14700610905915,0.0495850435576777,-0.171287590144029,-2481.6986590148954,0.0452287626969258,17,5.31970773671443,0.0050710900473933,0.0045164083317819,-0.0171171676104946,-0.0177206490641479,-0.0091962976208513,0.0025735735264926,-0.0067481964924162,0.3530253882536297,0.5284436871788784,1.197740457818642,1.3013819002154985,0.8766302482396598,1.5646229831135088,3.4921515092221016,1.0583275455118724,OFF,OFF,5,0,RANGE,False,2026-01,2026-01,-0.5738927617234046,-0.9180563041043976,-0.1074086737063773,-0.7062970799387669,-0.5909913326187732,,1.343698429116099,48-72h,HIGH,-0.020206112555690825,CONTRACTING,MIDDLE_THIRD,-0.03253965267411718,CONTRACTING,LOWER_THIRD,-0.029136609955471182,CONTRACTING,MIDDLE_THIRD
33,2026-01-11 20:00:00+00:00,231.6720744302736,dark_green,light_green,90788.50319797236,91000.0,90175.3,90696.1,2026-01-12 00:00:00+00:00,2026-01-18 04:00:00+00:00,-1406.271278424169,dark_red,light_red,95163.99264838413,95236.5,94980.0,95090.35,2026-01-18 08:00:00+00:00,SHORT,90964.4,90918.9178,94989.9,95037.39495,-4.425357612428599,0.0818119340835356,19.0,0.19,0.2718119340835356,0.104477596410625,-4.801647142922759,-4.801647142922759,0.9381081744463918,-7.713666605037408,38.0,152.0,LOSS,231.6720744302736,0.2546843319257573,-29.23385481408809,-0.0321376877262842,-69.25304464285455,-0.0761320303798569,0.0059283274636442,0.0820208987254314,260.9059292443617,0.1120474912117002,17,3.015030702405839,0.0028343914988098,0.0054692404962548,0.0039821817234633,-0.0039812543798178,0.0027001930347012,-0.006301053101704,0.0001511481137961,0.5627588538585043,0.3121251109943267,0.771234704869715,0.8117306346962225,0.9066184133573102,0.5455952957733757,1.867323098513753,0.74348315266727,ON,ON,22,6,RANGE,False,2026-01,2026-01,-0.9319096844771392,-0.4952568848108241,0.3794785599614769,-0.3670107476796413,-4.901380601342797,-6.587168374764785,5.739755317369151,>5d,LOW,0.013688025515572022,EXPANDING,UPPER_THIRD,0.008188657889947493,EXPANDING,MIDDLE_THIRD,-0.013912685512972534,CONTRACTING,MIDDLE_THIRD
34,2026-01-18 04:00:00+00:00,-1406.271278424169,dark_red,light_red,95163.99264838413,95236.5,94980.0,95090.35,2026-01-18 08:00:00+00:00,2026-01-24 12:00:00+00:00,670.4102131786458,dark_green,light_green,89627.48370689183,89627.48370689183,89131.2,89367.4,2026-01-24 16:00:00+00:00,LONG,94989.9,95037.39495,89234.9,89190.28255,-6.058538855183551,0.0775390266523714,19.0,0.19,0.2675390266523714,0.0938945138878555,-6.419972395723778,-6.419972395723778,0.4762389059991936,-8.240856090510915,38.0,152.0,LOSS,-1406.271278424169,1.4804429506970411,67.12215221886936,0.070662409602357,114.02700892857,0.1200411927253002,0.0106418132397065,-0.1399780645589018,-1473.3934306430383,0.0455561636307656,15,5.198146491213606,-0.0028176022456836,-0.0007489919641158,-0.0064690968575983,-0.001856743857614,-0.0052730844509799,0.0146307364028654,-0.0024609567233679,0.2586543400102702,0.6259645821944789,0.7968218717307015,0.8842015355925893,0.2700287083153051,1.3635239607174887,3.1965273508870657,0.724948133933608,ON,ON,27,6,RANGE,False,2026-01,2026-01,0.1010181834745216,0.031992722460461,0.3137765404416903,-2.36695771299652,-4.105010403591647,-6.172407138354529,6.896211301722971,>5d,LOW,-0.048394125440350266,CONTRACTING,LOWER_THIRD,-0.0850274034603683,CONTRACTING,LOWER_THIRD,-0.12209267121710021,CONTRACTING,LOWER_THIRD
35,2026-01-24 12:00:00+00:00,670.4102131786458,dark_green,light_green,89627.48370689183,89627.48370689183,89131.2,89367.4,2026-01-24 16:00:00+00:00,2026-01-26 20:00:00+00:00,-1484.0083804239512,dark_red,light_red,87763.6571279118,88637.4,87506.8,88102.57500000001,2026-01-27 00:00:00+00:00,SHORT,89234.9,89190.28255,88300.6,88344.7503,1.0470118753985138,0.0796207962455883,7.0,0.0699999999999999,0.1496207962455883,0.0990024893692688,0.7983885897836567,0.7983885897836567,3.552609611056789,-0.2849160723955915,14.0,56.0,WIN,670.4102131786458,0.7512861693042481,-18.46353567504912,-0.0206909123942949,-22.495241071432247,-0.0252089887055888,-0.0080864180415004,0.1010762209092527,688.8737488536949,0.0268024956761278,18,4.368977123220156,-0.0056096386831054,-0.0053081443565574,0.0031634470105761,-0.0155464993899223,-0.0042611952269033,-0.0285439025434284,0.0002040210563569,0.5087103647073569,0.2360020931449503,1.027968115766433,1.111432868930695,0.47481369417829,1.5164583580723656,3.541891352333184,0.8179620616336933,ON,ON,32,6,RANGE,False,2026-01,2026-01,-0.1073182495484825,0.0107439395033104,0.3030403562725436,0.8793363218244532,1.7723708287545992,,2.754221021273133,48-72h,LOW,-0.03974741387045522,CONTRACTING,LOWER_THIRD,-0.1002841737817286,CONTRACTING,LOWER_THIRD,-0.1472541898021218,CONTRACTING,LOWER_THIRD
36,2026-01-26 20:00:00+00:00,-1484.0083804239512,dark_red,light_red,87763.6571279118,88637.4,87506.8,88102.57500000001,2026-01-27 00:00:00+00:00,2026-01-29 00:00:00+00:00,1595.242943965738,dark_green,light_green,89431.95464259374,89431.95464259374,87650.1,88557.95,2026-01-29 04:00:00+00:00,LONG,88300.6,88344.7503,88003.2,87959.19840000001,-0.3368040534266004,0.0798254330229286,6.0,0.06,0.1398254330229286,0.0996133892519277,-0.5762428757014567,-0.5762428757014567,2.544519841152346,-1.2217480906729163,13.0,52.0,LOSS,-1484.0083804239512,1.680632272514514,40.92239955731998,0.0463444184493876,96.97589540459605,0.1098247298484902,-0.0085679464748577,-0.0454072826572196,-1524.9307799812711,0.0268355784370898,14,2.5071228608129115,0.0055870629768819,0.0192972553039461,-0.009868727202186,-0.0136050090204817,-0.0025518346172141,-0.0174592193266929,-0.0045706325948693,0.4405118589681649,0.2406873461973118,1.1394233381176515,1.2723537681525126,1.280399000686282,2.6888223619848524,2.8783289093101514,1.087535344787644,OFF,OFF,6,0,DOWN,False,2026-01,2026-01,0.4526015395846405,-0.0643505129698795,-0.4496592028966351,0.9655918400394148,1.0379221140885295,,3.1207627168538035,48-72h,LOW,0.009608792290384027,EXPANDING,MIDDLE_THIRD,0.05351028264858315,EXPANDING,UPPER_THIRD,0.10706459312672045,EXPANDING,UPPER_THIRD
37,2026-01-29 00:00:00+00:00,1595.242943965738,dark_green,light_green,89431.95464259374,89431.95464259374,87650.1,88557.95,2026-01-29 04:00:00+00:00,2026-02-01 04:00:00+00:00,-4687.426331620425,dark_red,light_red,79178.16501475265,79178.16501475265,77899.9,78535.475,2026-02-01 08:00:00+00:00,SHORT,88003.2,87959.19840000001,78320.8,78359.9604,11.002327188102244,0.0756346860023226,9.0,0.09,0.1656346860023226,0.089042193908833,10.747650308191089,10.747650308191089,14.16474754958659,-0.5707209810133839,19.0,76.0,WIN,1595.242943965738,1.8127101559553949,-109.81388885472892,-0.1247839724631933,-242.32240178570945,-0.2753563527072986,0.012894203890456,0.2068460502437709,1705.056832820467,0.0644048261271603,13,3.67030700338367,-0.0161128030374175,-0.0120857927386456,-0.0083543111355508,-0.0103103913630229,-0.0046964179987322,-0.0105502539218,0.0029282456461832,0.4334937650404725,0.3830243751570562,1.245039205950021,1.3550910976181758,1.8939084033307847,2.3253377344478023,3.515409683790589,1.1245851598577965,ON,ON,19,6,RANGE,False,2026-02,2026-01,-0.3998462996452012,0.1864482657677468,3.4802481783417494,6.046324314842799,4.515387216170907,10.383107811496384,3.417097241395501,3-5d,HIGH,0.04176380332783758,EXPANDING,UPPER_THIRD,0.04171433433672256,EXPANDING,UPPER_THIRD,0.0867720638241043,EXPANDING,UPPER_THIRD
38,2026-02-01 04:00:00+00:00,-4687.426331620425,dark_red,light_red,79178.16501475265,79178.16501475265,77899.9,78535.475,2026-02-01 08:00:00+00:00,2026-02-09 04:00:00+00:00,5114.754940471904,dark_green,light_green,70804.41578495804,71320.0,70251.1,70808.6,2026-02-09 08:00:00+00:00,LONG,78320.8,78359.9604,70393.5,70358.30325,-10.121576899112371,0.0759154358378159,24.0,0.24,0.315915435837816,0.0898335063477091,-10.527325841297898,-10.527325841297898,1.2136805520897171,-23.6855152877285,48.0,192.0,LOSS,-4687.426331620425,5.984906093426554,49.01048087957679,0.0625765835890041,77.53582909386023,0.0989977491213831,0.0130777090283117,-0.2060732976201845,-4736.436812500002,0.0103475424289906,19,8.224499296892358,0.0078872289689981,-0.0621880777446762,-0.0537549187448124,-0.121045756328361,-0.0578993258070698,-0.093628136643004,-0.0305428247626201,0.2041572578310464,0.1868983018280363,2.205335417852998,2.663631793804761,1.5257760390598665,5.411950165771482,6.82353101167806,1.2192671792450724,OFF,OFF,15,0,DOWN,False,2026-02,2026-02,0.4493871592104792,-1.0160296099383848,-1.5538042563890908,-2.2299148584051465,0.4976260809850918,-2.400537711348816,11.741006393387616,>5d,HIGH,-0.023154493697623568,CONTRACTING,LOWER_THIRD,-0.04869275629167402,CONTRACTING,LOWER_THIRD,-0.03451712877762325,CONTRACTING,MIDDLE_THIRD
39,2026-02-09 04:00:00+00:00,5114.754940471904,dark_green,light_green,70804.41578495804,71320.0,70251.1,70808.6,2026-02-09 08:00:00+00:00,2026-02-11 20:00:00+00:00,-3107.7516660895744,dark_red,light_red,67088.94050011878,68315.0,66757.4,67418.6,2026-02-12 00:00:00+00:00,SHORT,70393.5,70358.30325,67054.8,67088.3274,4.7429095015875005,0.0781409580965129,8.0,0.08,0.1581409580965129,0.095304742869839,4.489463800621149,4.489463800621149,6.594535450227756,-1.032851442448625,16.0,64.0,WIN,5114.754940471904,7.265947765733916,-125.41914814466054,-0.1781686492995241,-321.19966071427734,-0.4562916472604393,0.0499771743306967,0.6841949000314181,5240.174088616564,0.0239341567710724,16,17.67084459361161,-0.0138342135862484,0.010457187971004,0.034430312782419,-0.0045619031592523,0.0171794203579369,-0.0331110116600822,0.0131262857667791,0.84748,0.5405729506858262,2.644243368294397,3.143262412176331,1.5184640627330566,3.6850364723019,10.278316465228755,0.808868694810333,OFF,OFF,3,2,RANGE,False,2026-02,2026-02,2.072823224315034,1.1788278166017352,-0.7879620803675325,2.0981222994458597,4.773144170443022,,2.1050716496066078,48-72h,HIGH,-0.031711250672971536,CONTRACTING,LOWER_THIRD,-0.050731863021140744,CONTRACTING,LOWER_THIRD,-0.03460424039720644,CONTRACTING,MIDDLE_THIRD
40,2026-02-11 20:00:00+00:00,-3107.7516660895744,dark_red,light_red,67088.94050011878,68315.0,66757.4,67418.6,2026-02-12 00:00:00+00:00,2026-02-15 12:00:00+00:00,2859.8473839285725,dark_green,light_green,70296.93470006954,70391.0,68741.4,69617.275,2026-02-15 16:00:00+00:00,LONG,67054.8,67088.3274,69068.1,69033.56595,3.0024696218615263,0.0811598074510946,11.0,0.11,0.1911598074510946,0.1029509941247894,2.708358820285642,2.708358820285642,5.738960485695468,-2.992066545394296,22.0,88.0,WIN,-3107.7516660895744,4.634672245355375,5.86658111458155,0.008748987560222,283.5488892951112,0.4228639571677789,-0.202682991023668,-0.6078197598705649,-3113.618247204156,0.0018841684011356,16,12.458231429735738,0.0004684958894707,-0.0254471675873807,-0.043589761875896,-0.0317641384926835,-0.0281802002353664,-0.0391646884024257,-0.0107359241940996,0.2029780445187258,0.396382810152173,2.494397963588052,2.822934338777769,2.322890071345066,3.1589732919480475,5.704851047588859,0.9519549490212016,OFF,OFF,2,3,DOWN,False,2026-02,2026-02,0.6884544866444298,0.1388804932406229,1.4063140885518743,-1.2598725184494453,2.583419004719456,4.035087331749465,3.0306016654098253,3-5d,HIGH,-0.005261191090496498,CONTRACTING,MIDDLE_THIRD,0.00930430626623191,EXPANDING,MIDDLE_THIRD,0.08189187963737243,EXPANDING,UPPER_THIRD
41,2026-02-15 12:00:00+00:00,2859.8473839285725,dark_green,light_green,70296.93470006954,70391.0,68741.4,69617.275,2026-02-15 16:00:00+00:00,2026-02-18 04:00:00+00:00,-1792.0139541129024,dark_red,light_red,67534.70683684845,68190.2,67456.6,67828.875,2026-02-18 08:00:00+00:00,SHORT,69068.1,69033.56595,68078.5,68112.53925,1.432788798301974,0.0794663310884637,8.0,0.08,0.1594663310884637,0.0986165194614339,1.1747059477520765,1.1747059477520765,3.5425751463734194,-1.5605945240903354,16.0,64.0,WIN,2859.8473839285725,4.140619741861398,-29.283947779859773,-0.0423986583963649,-219.5638660714303,-0.317894753252848,0.1165487182300596,0.2340464141967355,2889.1313317084323,0.0101359005243085,15,7.371485506912732,-0.0122686840374108,-0.0098359668665111,0.0060610033210977,0.0387851879926544,0.007263301743013,0.0031392280812116,0.0103280432479582,0.6806828851899285,0.5523064136306975,1.6902120722577036,1.953605354716537,2.38836742287685,3.258224373414797,5.466497079175664,0.8527414956018939,OFF,OFF,6,0,RANGE,False,2026-02,2026-02,1.1153501045530143,0.3428273575950324,0.928484486031389,2.213511541771951,2.419063722145731,,2.367869198621343,48-72h,HIGH,0.03281637720487107,EXPANDING,UPPER_THIRD,0.011706075558171936,EXPANDING,MIDDLE_THIRD,0.0002312013711329719,EXPANDING,MIDDLE_THIRD
42,2026-02-18 04:00:00+00:00,-1792.0139541129024,dark_red,light_red,67534.70683684845,68190.2,67456.6,67828.875,2026-02-18 08:00:00+00:00,2026-02-22 04:00:00+00:00,1354.9051428571402,dark_green,light_green,68108.5647937138,68204.3,67850.4,68009.54999999999,2026-02-22 08:00:00+00:00,LONG,68078.5,68112.53925,67973.0,67939.0135,-0.1549681617544452,0.0798980946815897,12.0,0.12,0.1998980946815898,0.099795134271111,-0.454661390707146,-0.454661390707146,0.8433994038770157,-3.695118810300417,24.0,96.0,LOSS,-1792.0139541129024,2.63227977466113,34.31357045462801,0.0504030213028332,145.23410714286,0.2133336082264859,-0.0562637828104099,-0.1827330675780102,-1826.3275245675304,0.0187882896101855,16,6.926512456632299,0.0045966393622844,-0.0040232087942955,-0.0069144187512034,-0.0159549710763752,-0.0061327633742557,-0.0027326470816413,-0.0078005979835596,0.3425813124928156,0.5117200170721288,1.5766335365186008,1.728983699247966,1.0775811417424488,3.022995285413839,4.585759774369022,0.9449692333904984,OFF,OFF,3,2,RANGE,False,2026-02,2026-02,-1.1262819716415295,-0.6482495805645638,-2.89864285158038,-1.3685281157683526,-0.4666383803919149,-0.4280258131765357,1.2980607945841618,3-5d,HIGH,-0.02376973280827621,CONTRACTING,LOWER_THIRD,-0.04161755151982849,CONTRACTING,LOWER_THIRD,-0.07821538085629609,CONTRACTING,LOWER_THIRD
43,2026-02-22 04:00:00+00:00,1354.9051428571402,dark_green,light_green,68108.5647937138,68204.3,67850.4,68009.54999999999,2026-02-22 08:00:00+00:00,2026-02-24 20:00:00+00:00,-2935.313669642859,dark_red,light_red,63817.98304771108,64566.5,63769.2,64193.09999999999,2026-02-25 00:00:00+00:00,SHORT,67973.0,67939.0135,64031.4,64063.4157,5.7987730422373565,0.0777181901235583,8.0,0.08,0.1577181901235584,0.0942483511333227,5.546806500980475,5.546806500980475,8.150417874407323,-0.4135863703702425,16.0,64.0,WIN,1354.9051428571402,1.993299019989025,-42.24495535714436,-0.0621496114003271,-70.79987500000357,-0.1041588204139931,-0.0100702011933303,0.1749477902690649,1397.1500982142843,0.0302365189045458,15,4.077396943498841,-0.0079294999875941,0.0022411937305555,0.0026299991002247,-0.0015482149991773,0.0062334275620885,-0.002327496431317,0.0039746158438596,0.7690292110115488,0.4449539567268102,1.1882350243631996,1.2587921379460851,0.5206479043149614,1.7331618205415396,3.700026019411369,0.8184897105265845,ON,OFF,1,5,RANGE,False,2026-02,2026-02,-0.3597145254397693,0.4108294860654782,0.7901402630758003,2.977984806918044,7.041187755839284,,2.603611373426848,48-72h,HIGH,-0.04142736164750138,CONTRACTING,LOWER_THIRD,-0.0758326216092422,CONTRACTING,LOWER_THIRD,-0.08912947476964683,CONTRACTING,LOWER_THIRD
44,2026-02-24 20:00:00+00:00,-2935.313669642859,dark_red,light_red,63817.98304771108,64566.5,63769.2,64193.09999999999,2026-02-25 00:00:00+00:00,2026-02-27 08:00:00+00:00,2777.387160714281,dark_green,light_green,67576.71510263206,68127.8,65923.0,66947.25,2026-02-27 12:00:00+00:00,LONG,64031.4,64063.4157,66094.0,66060.95300000001,3.221232083009271,0.0812472249742999,7.0,0.0699999999999999,0.1512472249742999,0.1031696472593601,2.966815210775611,2.966815210775611,9.26516988696874,-0.2925471549591411,15.0,60.0,WIN,-2935.313669642859,4.584185655519814,44.09499107142437,0.0688647443850497,83.96139285714116,0.131125547751086,0.003301970509506,-0.3545377636103175,-2979.4086607142835,0.0147999137053099,16,6.835030303817927,0.0132785375410258,-0.0091991124287823,-0.0529805438263067,-0.0580765027000866,-0.02768778584723,-0.0422845448713858,-0.0159529095506687,0.261539449187906,0.2387027787136187,1.6357258819442313,1.9276581698794293,1.245172282930384,5.434664538821217,5.658967246342163,1.118916719038609,OFF,OFF,9,0,DOWN,False,2026-02,2026-02,2.026561159460627,1.4636814003034848,2.0811945248807584,6.070678963188669,5.283490215149422,,6.298354676193128,48-72h,HIGH,-0.01803527029356189,CONTRACTING,MIDDLE_THIRD,-0.018906496979016918,CONTRACTING,MIDDLE_THIRD,0.01957774142867663,EXPANDING,UPPER_THIRD
45,2026-02-27 08:00:00+00:00,2777.387160714281,dark_green,light_green,67576.71510263206,68127.8,65923.0,66947.25,2026-02-27 12:00:00+00:00,2026-03-01 00:00:00+00:00,-1789.466237759043,dark_red,light_red,65908.51212412366,68189.0,65812.0,67103.175,2026-03-01 04:00:00+00:00,SHORT,66094.0,66060.95300000001,67474.8,67508.5374,-2.0891457620964125,0.0808765143911865,5.0,0.05,0.1308765143911865,0.1021402158700151,-2.3221624923576143,-2.3221624923576143,4.664560319013273,-3.221338632520168,10.0,40.0,LOSS,2777.387160714281,4.202171087456037,-182.23924254490203,-0.2757269446817522,-217.1625892857146,-0.3285657710532628,-0.1114440591551206,0.1323716814143933,2959.626403259183,0.0615750833768132,15,8.985726508074798,-0.0200761473249099,-0.0283880091495503,0.0106641466618346,-0.0011591215460595,-0.0034495634500819,-0.0095260628194562,0.0091449017766005,0.4860147684045657,0.4860147684045657,1.9131977053461184,2.1530943731712706,3.3358499472721506,5.129958855649065,6.4472090399442,1.061298586297235,OFF,OFF,24,0,RANGE,False,2026-03,2026-02,-0.0176306872230469,1.0528958006403633,0.3405233951136122,3.40678252098483,,,6.986722811370887,24-48h,HIGH,0.06067027256098423,EXPANDING,UPPER_THIRD,0.032634211759494214,EXPANDING,UPPER_THIRD,0.007560991772087133,EXPANDING,MIDDLE_THIRD
46,2026-03-01 00:00:00+00:00,-1789.466237759043,dark_red,light_red,65908.51212412366,68189.0,65812.0,67103.175,2026-03-01 04:00:00+00:00,2026-03-03 08:00:00+00:00,2302.594098214286,dark_green,light_green,68379.1224754104,68379.1224754104,66270.7,67422.625,2026-03-03 12:00:00+00:00,LONG,67474.8,67508.5374,67000.0,66966.5,-0.7036701109154868,0.0796788332730194,7.0,0.0699999999999999,0.1496788332730194,0.0992467065358138,-0.95259565072432,-0.95259565072432,3.838718330757376,-3.699587483582485,14.0,56.0,LOSS,-1789.466237759043,2.6520551225259883,232.23245034079585,0.3441770772464284,235.1679553571439,0.3485276042089019,0.1699132751419768,-0.4624281452400459,-2021.6986880998388,0.1148699614377587,10,7.382507949437378,0.0412762345679011,0.0260158324184429,-0.0012241442092205,0.0323278005315039,0.0133013000048956,0.0158579327618446,-0.0020880940871951,0.6403874919866083,0.6677372224342856,2.0800433073050173,2.506484457263335,3.5228018798156944,5.261635885899035,6.817503618259038,1.1098918878586104,OFF,OFF,34,0,RANGE,False,2026-03,2026-03,-0.5845740630725182,-1.5842994696549262,-1.0335543130875149,-1.0683647250814166,1.2454167019177564,,4.7913139814816965,48-72h,HIGH,0.05636259066207572,EXPANDING,UPPER_THIRD,0.07227920626065543,EXPANDING,UPPER_THIRD,0.11820862690264411,EXPANDING,UPPER_THIRD
47,2026-03-03 08:00:00+00:00,2302.594098214286,dark_green,light_green,68379.1224754104,68379.1224754104,66270.7,67422.625,2026-03-03 12:00:00+00:00,2026-03-08 08:00:00+00:00,-4111.218580357137,dark_red,light_red,67155.9988523188,68171.6,67121.1,67514.95000000001,2026-03-08 12:00:00+00:00,SHORT,67000.0,66966.5,67490.1,67523.84505,-0.7314925373134415,0.0803329097683169,15.0,0.15,0.230332909768317,0.1007818834790496,-1.062607330560808,-1.062607330560808,1.323796226471445,-10.57245040430663,30.0,120.0,LOSS,2302.594098214286,3.436707609275054,-33.24808928571747,-0.0496240138592798,-172.41879795524255,-0.2573414894854366,0.0790467308834387,0.4641157442155075,2335.8421875000035,0.0142338765279781,14,6.503792351641556,-0.026188268330189,0.0101025329451727,0.0084438356989118,0.0137062158346961,0.0040658673203384,0.010783948340552,0.0091387603621932,0.5646373147953093,0.5973136926334387,2.225557326589787,2.576800255678661,3.0013432835821026,5.426629730895942,7.104755894298695,1.0727414308450538,OFF,OFF,2,3,UP,False,2026-03,2026-03,-1.084124151628063,-2.134500085863822,-1.984275719949524,-6.146207432074236,-8.830385341924686,-4.807030380862076,2.386403557032253,>5d,HIGH,0.027552681572585058,EXPANDING,UPPER_THIRD,-0.006614030782100988,CONTRACTING,MIDDLE_THIRD,-0.02762023291021154,CONTRACTING,MIDDLE_THIRD
48,2026-03-08 08:00:00+00:00,-4111.218580357137,dark_red,light_red,67155.9988523188,68171.6,67121.1,67514.95000000001,2026-03-08 12:00:00+00:00,2026-03-11 04:00:00+00:00,2714.838360704054,dark_green,light_green,69983.62868842203,70249.1,69329.7,69679.475,2026-03-11 08:00:00+00:00,LONG,67490.1,67523.84505,69622.2,69587.3889,3.1591300057341614,0.0812224089718066,8.0,0.08,0.1612224089718066,0.1031075762176101,2.8948000205447446,2.8948000205447446,6.255945506171974,-2.894747845820439,17.0,68.0,WIN,-4111.218580357137,6.091596651884927,129.83160714285896,0.1923716211925603,154.7857142857174,0.2293461465190656,0.0776985479330269,-0.2524861313543023,-4241.050187499996,0.0306130796389824,17,11.187837423078657,0.0038359652606416,-0.0071481216136894,-0.0384067387042357,-0.0505385299314598,-0.0239123398364382,-0.0139104521401021,-0.0192178651924541,0.139665201746526,0.407563025210084,1.6036850501239883,1.9321161567069849,1.556526892873018,2.800616344373632,5.2682701025267855,0.7877864837359242,OFF,OFF,23,0,RANGE,False,2026-03,2026-03,-0.517069266037018,-0.332986147091463,-2.3540499638653234,0.2953844672978878,4.511376607395978,,3.3611454856272296,48-72h,HIGH,-0.0022569041991137295,CONTRACTING,MIDDLE_THIRD,-0.013642082612824402,CONTRACTING,MIDDLE_THIRD,-0.037862462109434225,CONTRACTING,MIDDLE_THIRD
